Open,Close,High,Low,Date
136.07,137.79,138.53,135.4,05/13/21
137.99,137.87,139.08,137.67,05/14/21
137.99,137.8,139.07,137.615,05/17/21
136.9,136.37,137.83,136.15,05/18/21
136.01,136.68,136.82,135.59,05/19/21
136.76,138.08,138.71,136.72,05/20/21
138.21,138.06,138.94,137.78,05/21/21
137.92,137.88,138.8,137.74,05/24/21
138.34,138.43,138.48,136.77,05/25/21
138.82,138.09,138.86,137.87,05/26/21
137.95,134.84,138.28,134.6633,05/27/21
135.28,134.99,136.12,134.64,05/28/21
135.57,132.9,135.99,132.48,06/01/21
133.02,133.46,133.63,132.53,06/02/21
133.39,135.85,135.91,133.2,06/03/21
135.93,135.98,136.62,135.405,06/04/21
136.24,136.36,136.83,135.675,06/07/21
136.79,134.79,136.79,134.75,06/08/21
135.28,134.85,136.4384,134.74,06/09/21
134.86,135.75,136.35,134.62,06/10/21
135.66,134.85,135.87,133.9,06/11/21
135.0,134.89,135.0285,133.96,06/14/21
135.12,134.69,135.64,134.55,06/15/21
135.19,132.87,135.58,132.67,06/16/21
132.82,133.96,134.155,132.65,06/17/21
133.18,132.12,133.3,131.96,06/18/21
132.71,133.05,133.2484,132.4,06/21/21
133.05,133.1,134.0185,132.88,06/22/21
133.02,132.95,133.36,132.315,06/23/21
132.96,132.96,133.3,132.7,06/24/21
133.18,135.09,135.54,132.96,06/25/21
134.94,135.3,136.16,134.76,06/28/21
135.54,134.43,135.83,133.825,06/29/21
134.615,134.83,135.29,134.29,06/30/21
135.49,135.2,136.14,134.93,07/01/21
135.59,135.84,136.635,135.43,07/02/21
135.7,135.97,136.3,135.36,07/06/21
136.03,136.95,137.59,136.03,07/07/21
136.7,136.95,137.396,135.89,07/08/21
137.2,137.06,137.65,136.84,07/09/21
136.89,137.07,137.46,136.43,07/12/21
136.62,136.94,137.57,136.39,07/13/21
137.2,138.04,138.225,136.39,07/14/21
137.83,139.16,139.26,137.71,07/15/21
139.42,140.51,140.7799,139.15,07/16/21
140.33,140.51,141.78,138.815,07/19/21
140.4,139.64,141.96,139.64,07/20/21
139.94,139.28,140.2,138.995,07/21/21
137.21,137.74,138.33,136.71,07/22/21
137.53,139.75,139.98,137.08,07/23/21
139.61,140.25,140.82,139.2215,07/26/21
140.07,140.82,141.615,140.03,07/27/21
140.73,138.74,140.73,138.71,07/28/21
139.48,139.45,140.18,138.73,07/29/21
141.895,142.31,144.54,141.55,07/30/21
141.89,141.89,142.4195,140.8,08/02/21
142.04,143.97,144.21,141.52,08/03/21
143.35,142.42,144.06,142.35,08/04/21
143.47,142.54,143.55,141.47,08/05/21
143.08,141.41,143.11,141.221,08/06/21
142.02,142.18,142.59,141.7,08/09/21
142.08,142.35,142.51,141.66,08/10/21
142.39,142.69,143.23,142.39,08/11/21
142.84,142.93,143.01,142.355,08/12/21
142.95,143.65,143.99,142.71,08/13/21
143.94,144.6,144.69,143.38,08/16/21
144.31,144.89,145.6,143.893,08/17/21
144.85,143.23,144.87,143.18,08/18/21
143.16,145.0,145.28,143.16,08/19/21
145.27,145.06,145.98,144.79,08/20/21
143.97,144.35,145.335,143.97,08/23/21
143.78,143.25,144.07,143.0,08/24/21
143.07,142.65,143.13,142.25,08/25/21
142.51,142.45,142.71,141.47,08/26/21
142.47,142.26,142.77,141.64,08/27/21
142.7,142.9,142.98,142.05,08/30/21
143.04,142.36,143.53,142.05,08/31/21
142.59,143.835,144.18,142.23,09/01/21
143.9,143.95,144.72,143.58,09/02/21
143.95,144.1,144.36,143.52,09/03/21
144.51,143.56,144.51,143.3,09/07/21
143.06,144.66,144.935,143.02,09/08/21
144.45,144.05,144.87,143.655,09/09/21
144.08,144.09,144.46,143.38,09/10/21
144.85,145.69,147.23,144.85,09/13/21
145.7,145.55,146.35,144.95,09/14/21
145.16,145.13,145.77,144.75,09/15/21
145.2,144.12,145.2,142.83,09/16/21
144.45,144.23,146.1,144.23,09/17/21
143.95,142.97,144.84,141.9722,09/20/21
142.81,143.1,144.52,142.81,09/21/21
143.45,143.68,144.34,142.885,09/22/21
143.78,144.23,144.685,143.49,09/23/21
143.91,143.54,144.45,143.09,09/24/21
143.25,141.72,143.25,141.53,09/27/21
141.05,140.64,141.37,139.56,09/28/21
140.27,141.97,142.68,140.18,09/29/21
